I0221 00:44:54.145070   720 model_lib_v2.py:659] Step 5200 per-step time 1.181s loss=0.483
INFO:tensorflow:Step 5300 per-step time 1.078s loss=0.346
I0221 00:46:48.102827   720 model_lib_v2.py:659] Step 5300 per-step time 1.078s loss=0.346
INFO:tensorflow:Step 5400 per-step time 1.062s loss=0.370
I0221 00:48:38.138948   720 model_lib_v2.py:659] Step 5400 per-step time 1.062s loss=0.370
INFO:tensorflow:Step 5500 per-step time 1.039s loss=0.382
I0221 00:50:21.162815   720 model_lib_v2.py:659] Step 5500 per-step time 1.039s loss=0.382
INFO:tensorflow:Step 5600 per-step time 1.059s loss=0.495
I0221 00:52:04.347821   720 model_lib_v2.py:659] Step 5600 per-step time 1.059s loss=0.495
INFO:tensorflow:Step 5700 per-step time 1.022s loss=0.398
I0221 00:53:48.091753   720 model_lib_v2.py:659] Step 5700 per-step time 1.022s loss=0.398
INFO:tensorflow:Step 5800 per-step time 1.024s loss=0.270
I0221 00:55:31.662034   720 model_lib_v2.py:659] Step 5800 per-step time 1.024s loss=0.270
INFO:tensorflow:Step 5900 per-step time 1.039s loss=0.332
I0221 00:57:15.138529   720 model_lib_v2.py:659] Step 5900 per-step time 1.039s loss=0.332
INFO:tensorflow:Step 6000 per-step time 1.021s loss=0.368
I0221 00:58:58.620014   720 model_lib_v2.py:659] Step 6000 per-step time 1.021s loss=0.368
INFO:tensorflow:Step 6100 per-step time 1.126s loss=0.353
I0221 01:00:48.396909   720 model_lib_v2.py:659] Step 6100 per-step time 1.126s loss=0.353
INFO:tensorflow:Step 6200 per-step time 1.173s loss=0.347
I0221 01:02:43.375210   720 model_lib_v2.py:659] Step 6200 per-step time 1.173s loss=0.347
INFO:tensorflow:Step 6300 per-step time 1.140s loss=0.413
I0221 01:04:38.275403   720 model_lib_v2.py:659] Step 6300 per-step time 1.140s loss=0.413
INFO:tensorflow:Step 6400 per-step time 1.020s loss=0.269
I0221 01:06:29.446681   720 model_lib_v2.py:659] Step 6400 per-step time 1.020s loss=0.269
INFO:tensorflow:Step 6500 per-step time 1.061s loss=0.277
I0221 01:08:13.781490   720 model_lib_v2.py:659] Step 6500 per-step time 1.061s loss=0.277
INFO:tensorflow:Step 6600 per-step time 1.098s loss=0.303
I0221 01:09:58.503987   720 model_lib_v2.py:659] Step 6600 per-step time 1.098s loss=0.303
INFO:tensorflow:Step 6700 per-step time 1.052s loss=0.316
I0221 01:11:42.533066   720 model_lib_v2.py:659] Step 6700 per-step time 1.052s loss=0.316
INFO:tensorflow:Step 6800 per-step time 1.109s loss=0.316
I0221 01:13:28.556047   720 model_lib_v2.py:659] Step 6800 per-step time 1.109s loss=0.316
INFO:tensorflow:Step 6900 per-step time 1.042s loss=0.296
I0221 01:15:17.326892   720 model_lib_v2.py:659] Step 6900 per-step time 1.042s loss=0.296
INFO:tensorflow:Step 7000 per-step time 1.028s loss=0.316
I0221 01:17:02.462383   720 model_lib_v2.py:659] Step 7000 per-step time 1.028s loss=0.316
INFO:tensorflow:Step 7100 per-step time 1.199s loss=0.269
I0221 01:18:55.004204   720 model_lib_v2.py:659] Step 7100 per-step time 1.199s loss=0.269
INFO:tensorflow:Step 7200 per-step time 1.123s loss=0.310
I0221 01:20:51.387278   720 model_lib_v2.py:659] Step 7200 per-step time 1.123s loss=0.310
INFO:tensorflow:Step 7300 per-step time 1.151s loss=0.519
I0221 01:22:47.051414   720 model_lib_v2.py:659] Step 7300 per-step time 1.151s loss=0.519
INFO:tensorflow:Step 7400 per-step time 1.092s loss=0.340
I0221 01:24:38.368763   720 model_lib_v2.py:659] Step 7400 per-step time 1.092s loss=0.340
INFO:tensorflow:Step 7500 per-step time 1.031s loss=0.268
I0221 01:26:22.423771   720 model_lib_v2.py:659] Step 7500 per-step time 1.031s loss=0.268
INFO:tensorflow:Step 7600 per-step time 1.101s loss=0.476
