INFO:tensorflow:Step 100 per-step time 0.952s loss=0.866
I0223 07:41:54.934097 13988 model_lib_v2.py:659] Step 100 per-step time 0.952s loss=0.866
INFO:tensorflow:Step 200 per-step time 0.933s loss=0.879
I0223 07:43:30.481254 13988 model_lib_v2.py:659] Step 200 per-step time 0.933s loss=0.879
INFO:tensorflow:Step 300 per-step time 0.925s loss=0.622
I0223 07:45:05.194752 13988 model_lib_v2.py:659] Step 300 per-step time 0.925s loss=0.622
INFO:tensorflow:Step 400 per-step time 0.932s loss=0.847
I0223 07:46:40.606730 13988 model_lib_v2.py:659] Step 400 per-step time 0.932s loss=0.847
INFO:tensorflow:Step 500 per-step time 0.933s loss=0.614
I0223 07:48:14.922438 13988 model_lib_v2.py:659] Step 500 per-step time 0.933s loss=0.614
INFO:tensorflow:Step 600 per-step time 0.927s loss=0.577
I0223 07:49:49.645844 13988 model_lib_v2.py:659] Step 600 per-step time 0.927s loss=0.577
INFO:tensorflow:Step 700 per-step time 0.932s loss=0.629
I0223 07:51:23.384157 13988 model_lib_v2.py:659] Step 700 per-step time 0.932s loss=0.629
INFO:tensorflow:Step 800 per-step time 0.937s loss=0.439
I0223 07:52:56.742249 13988 model_lib_v2.py:659] Step 800 per-step time 0.937s loss=0.439
INFO:tensorflow:Step 900 per-step time 0.934s loss=0.561
I0223 07:54:30.755752 13988 model_lib_v2.py:659] Step 900 per-step time 0.934s loss=0.561
INFO:tensorflow:Step 1000 per-step time 0.930s loss=0.541
I0223 07:56:04.335678 13988 model_lib_v2.py:659] Step 1000 per-step time 0.930s loss=0.541
INFO:tensorflow:Step 1100 per-step time 0.931s loss=0.484
I0223 07:57:38.423170 13988 model_lib_v2.py:659] Step 1100 per-step time 0.931s loss=0.484
INFO:tensorflow:Step 1200 per-step time 0.944s loss=0.730
I0223 07:59:12.240828 13988 model_lib_v2.py:659] Step 1200 per-step time 0.944s loss=0.730
INFO:tensorflow:Step 1300 per-step time 0.939s loss=0.376
I0223 08:00:46.005091 13988 model_lib_v2.py:659] Step 1300 per-step time 0.939s loss=0.376
INFO:tensorflow:Step 1400 per-step time 0.930s loss=0.374
I0223 08:02:19.603048 13988 model_lib_v2.py:659] Step 1400 per-step time 0.930s loss=0.374
INFO:tensorflow:Step 1500 per-step time 0.921s loss=0.379
